,vib
1971,6.0561
1972,-225.94
1973,-57.944
1974,150.06
1975,-57.944
1976,-193.94
1977,-1.9439
1978,94.056
1979,62.056
1980,94.056
1981,30.056
1982,54.056
1983,6.0561
1984,-113.94
1985,22.056
1986,-9.9439
1987,-17.944
1988,-25.944
1989,54.056
1990,174.06
1991,-33.944
1992,-65.944
1993,-17.944
1994,46.056
1995,-33.944
1996,-281.94
1997,-177.94
1998,-113.94
1999,-65.944
2000,-97.944
2001,-225.94
2002,14.056
2003,-41.944
2004,-41.944
2005,70.056
2006,110.06
2007,46.056
2008,-17.944
2009,6.0561
2010,126.06
2011,110.06
2012,-33.944
2013,-57.944
2014,14.056
2015,86.056
2016,22.056
2017,-153.94
2018,-121.94
2019,14.056
2020,30.056
2021,-9.9439
2022,-1.9439
2023,-1.9439
2024,94.056
2025,62.056
2026,94.056
2027,62.056
2028,-25.944
2029,-81.944
2030,-337.94
2031,-465.94
2032,-57.944
2033,318.06
2034,126.06
2035,38.056
2036,158.06
2037,142.06
2038,70.056
2039,-49.944
2040,30.056
2041,150.06
2042,-193.94
2043,-337.94
2044,38.056
2045,206.06
2046,38.056
2047,-161.94
2048,-169.94
2049,158.06
2050,102.06
2051,-113.94
2052,-25.944
2053,-33.944
2054,-17.944
2055,-25.944
2056,-25.944
2057,-65.944
2058,-161.94
2059,-161.94
2060,-89.944
2061,94.056
2062,62.056
2063,-129.94
2064,22.056
2065,78.056
2066,142.06
2067,22.056
2068,-105.94
2069,86.056
2070,70.056
2071,-65.944
2072,-129.94
2073,-169.94
2074,-81.944
2075,-65.944
2076,-65.944
2077,-65.944
2078,-49.944
2079,22.056
2080,62.056
2081,94.056
2082,6.0561
2083,6.0561
2084,110.06
2085,86.056
2086,78.056
2087,6.0561
2088,-41.944
2089,22.056
2090,-41.944
2091,-25.944
2092,-17.944
2093,-89.944
2094,-41.944
2095,-1.9439
2096,6.0561
2097,-41.944
2098,-65.944
2099,-9.9439
2100,22.056
2101,6.0561
2102,-49.944
2103,6.0561
2104,14.056
2105,-9.9439
2106,38.056
2107,46.056
2108,54.056
2109,38.056
2110,-1.9439
2111,54.056
2112,54.056
2113,-49.944
2114,-57.944
2115,14.056
2116,70.056
2117,86.056
2118,-25.944
2119,-9.9439
2120,94.056
2121,38.056
2122,-25.944
2123,-49.944
2124,-17.944
2125,30.056
2126,62.056
2127,-49.944
2128,-17.944
2129,38.056
2130,-41.944
2131,-25.944
2132,-73.944
2133,-65.944
2134,14.056
2135,-89.944
2136,-1.9439
2137,54.056
2138,-1.9439
2139,-25.944
2140,-25.944
2141,22.056
2142,30.056
2143,70.056
2144,-1.9439
2145,22.056
2146,30.056
2147,14.056
2148,86.056
2149,-33.944
2150,6.0561
2151,94.056
2152,-9.9439
2153,38.056
2154,62.056
2155,30.056
2156,38.056
2157,-49.944
2158,-33.944
2159,38.056
2160,-97.944
2161,-97.944
2162,14.056
2163,102.06
2164,46.056
2165,14.056
2166,22.056
2167,38.056
2168,110.06
2169,46.056
2170,102.06
2171,118.06
2172,-1.9439
2173,62.056
2174,62.056
2175,6.0561
2176,14.056
2177,-9.9439
2178,70.056
2179,110.06
2180,14.056
2181,-17.944
2182,30.056
2183,22.056
2184,110.06
2185,14.056
2186,-57.944
2187,-1.9439
2188,22.056
2189,70.056
2190,14.056
2191,-33.944
2192,-65.944
2193,-9.9439
2194,70.056
2195,6.0561
2196,14.056
2197,14.056
2198,14.056
2199,102.06
2200,-9.9439
2201,-1.9439
2202,-1.9439
2203,-33.944
2204,22.056
2205,46.056
2206,70.056
2207,62.056
2208,30.056
2209,78.056
2210,150.06
2211,102.06
2212,-49.944
2213,-33.944
2214,38.056
2215,54.056
2216,22.056
2217,-65.944
2218,6.0561
2219,62.056
2220,46.056
2221,94.056
2222,30.056
2223,6.0561
2224,38.056
2225,-9.9439
2226,-25.944
2227,-1.9439
2228,6.0561
2229,-25.944
2230,-65.944
2231,-49.944
2232,30.056
2233,22.056
2234,14.056
2235,126.06
2236,118.06
2237,22.056
2238,38.056
2239,54.056
2240,78.056
2241,102.06
2242,22.056
2243,-33.944
2244,-9.9439
2245,22.056
2246,14.056
2247,14.056
2248,-9.9439
2249,-17.944
2250,30.056
2251,38.056
2252,78.056
2253,30.056
2254,-25.944
2255,-9.9439
2256,-89.944
2257,-33.944
2258,6.0561
2259,-9.9439
2260,30.056
2261,38.056
2262,14.056
2263,86.056
2264,86.056
2265,46.056
2266,38.056
2267,38.056
2268,22.056
2269,46.056
2270,46.056
2271,-9.9439
2272,62.056
2273,38.056
2274,62.056
2275,126.06
2276,-1.9439
2277,-25.944
2278,-1.9439
2279,30.056
2280,102.06
2281,46.056
2282,14.056
2283,118.06
2284,110.06
2285,-17.944
2286,30.056
2287,-41.944
2288,126.06
2289,142.06
2290,-105.94
2291,-57.944
2292,-1.9439
2293,166.06
2294,102.06
2295,-105.94
2296,-57.944
2297,14.056
2298,142.06
2299,14.056
2300,-89.944
2301,-1.9439
2302,-9.9439
2303,142.06
2304,6.0561
2305,-1.9439
2306,-17.944
2307,-17.944
2308,150.06
2309,22.056
2310,-49.944
2311,22.056
2312,22.056
2313,118.06
2314,30.056
2315,-1.9439
2316,14.056
2317,-9.9439
2318,150.06
2319,126.06
2320,86.056
2321,-25.944
2322,22.056
2323,182.06
2324,30.056
2325,54.056
2326,6.0561
2327,-25.944
2328,62.056
2329,-49.944
2330,38.056
2331,22.056
2332,-25.944
2333,94.056
2334,86.056
2335,86.056
2336,54.056
2337,6.0561
2338,70.056
2339,78.056
2340,70.056
2341,-33.944
2342,-49.944
2343,86.056
2344,86.056
2345,30.056
2346,-17.944
2347,14.056
2348,198.06
2349,86.056
2350,22.056
2351,22.056
2352,38.056
2353,174.06
2354,78.056
2355,-65.944
2356,-1.9439
2357,30.056
2358,126.06
2359,70.056
2360,-41.944
2361,-17.944
2362,-1.9439
2363,38.056
2364,62.056
2365,14.056
2366,-73.944
2367,6.0561
2368,62.056
2369,62.056
2370,70.056
2371,14.056
2372,14.056
2373,62.056
2374,70.056
2375,46.056
2376,-25.944
2377,-9.9439
2378,78.056
2379,70.056
2380,-49.944
2381,-33.944
2382,14.056
2383,14.056
2384,46.056
2385,22.056
2386,-1.9439
2387,54.056
2388,30.056
2389,38.056
2390,70.056
2391,38.056
2392,14.056
2393,-9.9439
2394,-9.9439
2395,46.056
2396,14.056
2397,-65.944
2398,-25.944
2399,46.056
2400,46.056
2401,14.056
2402,-25.944
2403,-65.944
2404,22.056
2405,14.056
2406,70.056
2407,86.056
2408,-49.944
2409,30.056
2410,70.056
2411,54.056
2412,46.056
2413,-49.944
2414,-25.944
2415,6.0561
2416,46.056
2417,38.056
2418,-49.944
2419,6.0561
2420,62.056
2421,126.06
2422,46.056
2423,-17.944
2424,78.056
2425,14.056
2426,14.056
2427,-17.944
2428,-73.944
2429,38.056
2430,46.056
2431,30.056
2432,14.056
2433,-121.94
2434,22.056
2435,70.056
2436,14.056
2437,22.056
2438,46.056
2439,22.056
2440,54.056
2441,78.056
2442,-1.9439
2443,62.056
2444,86.056
2445,54.056
2446,14.056
2447,-17.944
2448,-17.944
2449,22.056
2450,22.056
2451,-1.9439
2452,46.056
2453,14.056
2454,30.056
2455,70.056
2456,46.056
2457,86.056
2458,38.056
2459,-17.944
2460,70.056
2461,14.056
2462,-9.9439
2463,54.056
2464,70.056
2465,62.056
2466,-33.944
2467,62.056
2468,54.056
2469,22.056
2470,14.056
2471,-25.944
2472,6.0561
2473,-225.94
2474,-209.94
2475,-105.94
2476,-377.94
2477,-105.94
2478,206.06
2479,430.06
2480,230.06
2481,-137.94
2482,38.056
2483,-137.94
2484,-233.94
2485,-65.944
2486,-49.944
2487,-33.944
2488,-169.94
2489,-33.944
2490,230.06
2491,222.06
2492,86.056
2493,54.056
2494,230.06
2495,198.06
2496,30.056
2497,14.056
2498,-73.944
2499,-57.944
2500,-89.944
2501,-145.94
2502,22.056
2503,30.056
2504,-65.944
2505,-33.944
2506,86.056
2507,110.06
2508,38.056
2509,-41.944
2510,38.056
2511,126.06
2512,38.056
2513,6.0561
2514,30.056
2515,-9.9439
2516,-25.944
2517,-25.944
2518,-41.944
2519,-25.944
2520,-33.944
2521,-25.944
2522,46.056
2523,86.056
2524,102.06
2525,126.06
2526,86.056
2527,38.056
2528,54.056
2529,38.056
2530,30.056
2531,-25.944
2532,-41.944
2533,46.056
2534,22.056
2535,14.056
2536,62.056
2537,14.056
2538,-1.9439
2539,-25.944
2540,-25.944
2541,-1.9439
2542,-17.944
2543,-17.944
2544,-25.944
2545,6.0561
2546,62.056
2547,54.056
2548,126.06
2549,78.056
2550,118.06
2551,22.056
2552,-1.9439
2553,22.056
2554,14.056
2555,22.056
2556,14.056
2557,-9.9439
2558,6.0561
2559,30.056
2560,46.056
2561,38.056
2562,-17.944
2563,-73.944
2564,-1.9439
2565,46.056
2566,-17.944
2567,38.056
2568,-33.944
2569,-57.944
2570,-1.9439
2571,-57.944
2572,-17.944
2573,-57.944
2574,-113.94
2575,-9.9439
2576,-65.944
2577,-49.944
2578,6.0561
2579,38.056
2580,134.06
2581,30.056
2582,-9.9439
2583,30.056
2584,62.056
2585,62.056
2586,-9.9439
2587,-9.9439
2588,-17.944
2589,-1.9439
2590,78.056
2591,-17.944
2592,-65.944
2593,46.056
2594,38.056
2595,62.056
2596,-41.944
2597,-81.944
2598,78.056
2599,22.056
2600,6.0561
2601,14.056
2602,-57.944
2603,-33.944
2604,-17.944
2605,-17.944
2606,118.06
2607,-65.944
2608,-81.944
2609,46.056
2610,102.06
2611,134.06
2612,-49.944
2613,-17.944
2614,6.0561
2615,78.056
2616,110.06
2617,-57.944
2618,-89.944
2619,-33.944
2620,62.056
2621,118.06
2622,-49.944
2623,54.056
2624,-1.9439
2625,6.0561
2626,30.056
2627,-17.944
2628,-81.944
2629,-113.94
2630,-1.9439
2631,110.06
2632,70.056
2633,-81.944
2634,-73.944
2635,94.056
2636,78.056
2637,14.056
2638,-25.944
2639,-65.944
2640,14.056
2641,-73.944
2642,-81.944
2643,22.056
2644,6.0561
2645,-57.944
2646,14.056
2647,62.056
2648,46.056
2649,-25.944
2650,-65.944
2651,62.056
2652,6.0561
2653,-137.94
2654,-57.944
2655,-1.9439
2656,30.056
2657,14.056
2658,-65.944
2659,6.0561
2660,62.056
2661,38.056
2662,30.056
2663,-17.944
2664,-57.944
2665,-17.944
2666,22.056
2667,6.0561
2668,-1.9439
2669,-1.9439
2670,-25.944
2671,-17.944
2672,-57.944
2673,-49.944
2674,6.0561
2675,-17.944
2676,-9.9439
2677,30.056
2678,-17.944
2679,182.06
2680,198.06
2681,6.0561
2682,-193.94
2683,14.056
2684,94.056
2685,-177.94
2686,-217.94
2687,22.056
2688,38.056
2689,-137.94
2690,-57.944
2691,166.06
2692,158.06
2693,46.056
2694,14.056
2695,22.056
2696,-73.944
2697,-177.94
2698,-217.94
2699,-49.944
2700,70.056
2701,-25.944
2702,6.0561
2703,86.056
2704,166.06
2705,166.06
2706,118.06
2707,-1.9439
2708,14.056
2709,-57.944
2710,-33.944
2711,30.056
2712,-81.944
2713,-1.9439
2714,-57.944
2715,-169.94
2716,-17.944
2717,-1.9439
2718,78.056
2719,30.056
2720,-97.944
2721,-9.9439
2722,-49.944
2723,-33.944
2724,-1.9439
2725,30.056
2726,-49.944
2727,-81.944
2728,-49.944
2729,-1.9439
2730,38.056
2731,-73.944
2732,-17.944
2733,150.06
2734,142.06
2735,86.056
2736,22.056
2737,-1.9439
2738,46.056
2739,6.0561
2740,-105.94
2741,-113.94
2742,-57.944
2743,70.056
2744,78.056
2745,-9.9439
2746,-113.94
2747,-17.944
2748,110.06
2749,38.056
2750,14.056
2751,-41.944
2752,-17.944
2753,134.06
2754,14.056
2755,-9.9439
2756,-33.944
2757,-1.9439
2758,126.06
2759,62.056
2760,14.056
2761,-9.9439
2762,-41.944
2763,-25.944
2764,62.056
2765,30.056
2766,-49.944
2767,-41.944
2768,-25.944
2769,54.056
2770,30.056
2771,-73.944
2772,-49.944
2773,-57.944
2774,-41.944
2775,46.056
2776,6.0561
2777,22.056
2778,126.06
2779,110.06
2780,14.056
2781,-41.944
2782,-33.944
2783,54.056
2784,14.056
2785,-105.94
2786,-129.94
2787,-41.944
2788,46.056
2789,70.056
2790,38.056
2791,14.056
2792,14.056
2793,30.056
2794,62.056
2795,46.056
2796,-57.944
2797,-41.944
2798,30.056
2799,-9.9439
2800,-17.944
2801,-9.9439
2802,-25.944
2803,6.0561
2804,-17.944
2805,-17.944
2806,14.056
2807,-57.944
2808,-57.944
2809,6.0561
2810,6.0561
2811,-1.9439
2812,-65.944
2813,-33.944
2814,38.056
2815,14.056
2816,-57.944
2817,-25.944
2818,22.056
2819,14.056
2820,6.0561
2821,30.056
2822,-1.9439
2823,-1.9439
2824,-9.9439
2825,6.0561
2826,6.0561
2827,-33.944
2828,-1.9439
2829,-1.9439
2830,-73.944
2831,-33.944
2832,62.056
2833,38.056
2834,-9.9439
2835,-25.944
2836,22.056
2837,30.056
2838,-81.944
2839,-65.944
2840,54.056
2841,38.056
2842,-1.9439
2843,-57.944
2844,14.056
2845,126.06
2846,46.056
2847,-89.944
2848,-57.944
2849,22.056
2850,30.056
2851,-41.944
2852,-81.944
2853,14.056
2854,70.056
2855,54.056
2856,30.056
2857,30.056
2858,-49.944
2859,14.056
2860,78.056
2861,-1.9439
2862,-25.944
2863,30.056
2864,-1.9439
2865,-97.944
2866,-41.944
2867,-89.944
2868,102.06
2869,-1.9439
2870,-153.94
2871,22.056
2872,-9.9439
2873,94.056
2874,-1.9439
2875,-105.94
2876,70.056
2877,6.0561
2878,102.06
2879,54.056
2880,-57.944
2881,14.056
2882,-33.944
2883,94.056
2884,14.056
2885,-1.9439
2886,-57.944
2887,-49.944
2888,126.06
2889,-41.944
2890,-65.944
2891,-25.944
2892,-49.944
2893,118.06
2894,-41.944
2895,-57.944
2896,70.056
2897,-1.9439
2898,46.056
2899,-9.9439
2900,-9.9439
2901,78.056
2902,22.056
2903,30.056
2904,30.056
2905,54.056
2906,-1.9439
2907,-33.944
2908,6.0561
2909,-33.944
2910,14.056
2911,-9.9439
2912,-1.9439
2913,62.056
2914,-49.944
2915,-1.9439
2916,94.056
2917,22.056
2918,-1.9439
2919,-57.944
2920,-49.944
2921,6.0561
2922,-9.9439
2923,-25.944
2924,-9.9439
2925,-41.944
2926,-25.944
2927,-17.944
2928,-9.9439
2929,38.056
2930,78.056
2931,-33.944
2932,-65.944
2933,38.056
2934,70.056
2935,46.056
2936,-41.944
2937,-9.9439
2938,102.06
2939,38.056
2940,-33.944
2941,6.0561
2942,54.056
2943,22.056
2944,-57.944
2945,-73.944
2946,14.056
2947,22.056
2948,-73.944
2949,-49.944
2950,38.056
2951,-17.944
2952,-25.944
2953,-9.9439
2954,22.056
2955,102.06
2956,-1.9439
2957,14.056
2958,70.056
2959,6.0561
2960,-41.944
2961,-49.944
2962,-1.9439
2963,-1.9439
2964,-73.944
2965,-33.944
2966,-1.9439
2967,6.0561
2968,-65.944
2969,54.056
2970,86.056
2971,-17.944
2972,-65.944
2973,-41.944
2974,62.056
2975,118.06
2976,-33.944
2977,-41.944
2978,6.0561
2979,-17.944
2980,14.056
2981,-1.9439
2982,-1.9439
2983,-1.9439
2984,-1.9439
2985,30.056
2986,94.056
2987,-9.9439
2988,-89.944
2989,-9.9439
2990,30.056
2991,46.056
2992,-33.944
2993,-89.944
2994,6.0561
2995,54.056
2996,-33.944
2997,-33.944
2998,70.056
2999,94.056
3000,102.06
3001,6.0561
3002,-1.9439
3003,70.056
3004,54.056
3005,70.056
3006,94.056
3007,30.056
3008,14.056
3009,-1.9439
3010,-1.9439
3011,22.056
3012,-193.94
3013,-209.94
3014,-185.94
3015,-273.94
3016,-41.944
3017,214.06
3018,350.06
3019,118.06
3020,-49.944
3021,38.056
3022,-113.94
3023,-145.94
3024,-1.9439
3025,158.06
3026,-33.944
3027,-241.94
3028,-33.944
3029,182.06
3030,190.06
3031,54.056
3032,-49.944
3033,78.056
3034,134.06
3035,62.056
3036,-33.944
3037,-25.944
3038,-25.944
3039,6.0561
3040,54.056
3041,-9.9439
3042,6.0561
3043,-97.944
3044,-105.94
3045,110.06
3046,54.056
3047,-9.9439
3048,-33.944
3049,-25.944
3050,126.06
3051,46.056
3052,-41.944
3053,-25.944
3054,-9.9439
3055,-73.944
3056,-25.944
3057,-1.9439
3058,-49.944
3059,6.0561
3060,30.056
3061,22.056
3062,102.06
3063,54.056
3064,70.056
3065,78.056
3066,-17.944
3067,22.056
3068,14.056
3069,-33.944
3070,-33.944
3071,-49.944
3072,-17.944
3073,70.056
3074,78.056
3075,86.056
3076,110.06
3077,14.056
3078,-33.944
3079,-17.944
3080,14.056
3081,22.056
3082,-49.944
3083,-113.94
3084,38.056
3085,86.056
3086,22.056
3087,30.056
3088,-17.944
3089,30.056
3090,86.056
3091,46.056
3092,-9.9439
3093,-41.944
3094,62.056
3095,70.056
3096,78.056
3097,22.056
3098,14.056
3099,70.056
3100,-17.944
3101,-1.9439
3102,-9.9439
3103,-105.94
3104,-57.944
3105,-41.944
3106,22.056
3107,30.056
3108,-65.944
3109,46.056
3110,86.056
3111,38.056
3112,-9.9439
3113,-17.944
3114,62.056
3115,46.056
3116,6.0561
3117,-25.944
3118,22.056
3119,62.056
3120,14.056
3121,110.06
3122,46.056
3123,70.056
3124,102.06
3125,6.0561
3126,-25.944
3127,-17.944
3128,-9.9439
3129,94.056
3130,54.056
3131,-81.944
3132,-17.944
3133,54.056
3134,86.056
3135,-1.9439
3136,-81.944
3137,6.0561
3138,38.056
3139,14.056
3140,14.056
3141,-1.9439
3142,-1.9439
3143,14.056
3144,70.056
3145,46.056
3146,-65.944
3147,-49.944
3148,-17.944
3149,126.06
3150,62.056
3151,-145.94
3152,-17.944
3153,70.056
3154,126.06
3155,46.056
3156,-113.94
3157,-1.9439
3158,-1.9439
3159,38.056
3160,38.056
3161,-121.94
3162,-57.944
3163,46.056
3164,94.056
3165,22.056
3166,6.0561
3167,-25.944
3168,14.056
3169,110.06
3170,46.056
3171,-9.9439
3172,-41.944
3173,-57.944
3174,102.06
3175,102.06
3176,-49.944
3177,-9.9439
3178,-9.9439
3179,62.056
3180,54.056
3181,-57.944
3182,-33.944
3183,-25.944
3184,62.056
3185,46.056
3186,78.056
3187,-73.944
3188,-25.944
3189,126.06
3190,86.056
3191,86.056
3192,-25.944
3193,-57.944
3194,142.06
3195,70.056
3196,-9.9439
3197,-17.944
3198,-25.944
3199,102.06
3200,54.056
3201,-17.944
3202,-25.944
3203,-17.944
3204,-25.944
3205,38.056
3206,-25.944
3207,-65.944
3208,22.056
3209,70.056
3210,70.056
3211,38.056
3212,6.0561
3213,78.056
3214,110.06
3215,30.056
3216,-25.944
3217,-17.944
3218,-17.944
3219,6.0561
3220,38.056
3221,46.056
3222,78.056
3223,14.056
3224,6.0561
3225,54.056
3226,102.06
3227,30.056
3228,-57.944
3229,-33.944
3230,38.056
3231,86.056
3232,-33.944
3233,-1.9439
3234,86.056
3235,14.056
3236,38.056
3237,22.056
3238,54.056
3239,102.06
3240,-33.944
3241,-49.944
3242,6.0561
3243,-25.944
3244,-1.9439
3245,-41.944
3246,14.056
3247,46.056
3248,6.0561
3249,6.0561
3250,-9.9439
3251,94.056
3252,30.056
3253,-49.944
3254,62.056
3255,54.056
3256,86.056
3257,-25.944
3258,-25.944
3259,158.06
3260,-41.944
3261,-33.944
3262,-1.9439
3263,14.056
3264,110.06
3265,78.056
3266,14.056
3267,30.056
3268,-33.944
3269,38.056
3270,102.06
3271,38.056
3272,-25.944
3273,-41.944
3274,46.056
3275,62.056
3276,30.056
3277,-25.944
3278,-65.944
3279,30.056
3280,46.056
3281,62.056
3282,-1.9439
3283,70.056
3284,62.056
3285,-57.944
3286,46.056
3287,6.0561
3288,86.056
3289,78.056
3290,-41.944
3291,14.056
3292,30.056
3293,190.06
3294,38.056
3295,-97.944
3296,30.056
3297,22.056
3298,166.06
3299,14.056
3300,-137.94
3301,110.06
3302,46.056
3303,30.056
3304,-17.944
3305,-1.9439
3306,62.056
3307,-9.9439
3308,38.056
3309,38.056
3310,38.056
3311,30.056
3312,-17.944
3313,94.056
3314,78.056
3315,78.056
3316,22.056
3317,-9.9439
3318,102.06
3319,22.056
3320,-33.944
3321,-17.944
3322,-33.944
3323,54.056
3324,-49.944
3325,-161.94
3326,-97.944
3327,-145.94
3328,-145.94
3329,-97.944
3330,278.06
3331,782.06
3332,678.06
3333,334.06
3334,822.06
3335,462.06
3336,-809.94
3337,-953.94
3338,-25.944
3339,246.06
3340,-345.94
3341,-617.94
3342,-17.944
3343,390.06
3344,78.056
3345,-137.94
3346,174.06
3347,326.06
3348,62.056
3349,-233.94
3350,-201.94
3351,38.056
3352,46.056
3353,-57.944
3354,38.056
3355,182.06
3356,206.06
3357,174.06
3358,142.06
3359,110.06
3360,38.056
3361,-57.944
3362,-33.944
3363,86.056
3364,46.056
3365,-9.9439
3366,-25.944
3367,-33.944
3368,38.056
3369,54.056
3370,22.056
3371,30.056
3372,-97.944
3373,-137.94
3374,-25.944
3375,-1.9439
3376,-89.944
3377,-121.94
3378,54.056
3379,150.06
3380,38.056
3381,-73.944
3382,6.0561
3383,110.06
3384,134.06
3385,102.06
3386,166.06
3387,110.06
3388,126.06
3389,14.056
3390,-89.944
3391,78.056
3392,-33.944
3393,-105.94
3394,-153.94
3395,-217.94
3396,6.0561
3397,-1.9439
3398,-25.944
3399,-9.9439
3400,-97.944
3401,6.0561
3402,14.056
3403,-49.944
3404,62.056
3405,102.06
3406,22.056
3407,30.056
3408,30.056
3409,6.0561
3410,-33.944
3411,30.056
3412,14.056
3413,-49.944
3414,-1.9439
3415,6.0561
3416,94.056
3417,38.056
3418,-25.944
3419,134.06
3420,70.056
3421,30.056
3422,-17.944
3423,-81.944
3424,62.056
3425,6.0561
3426,-137.94
3427,-73.944
3428,-1.9439
3429,62.056
3430,46.056
3431,54.056
3432,158.06
3433,94.056
3434,6.0561
3435,-17.944
3436,30.056
3437,-49.944
3438,-113.94
3439,78.056
3440,78.056
3441,6.0561
3442,-41.944
3443,38.056
3444,230.06
3445,30.056
3446,30.056
3447,54.056
3448,62.056
3449,86.056
3450,-41.944
3451,-9.9439
3452,-49.944
3453,-65.944
3454,14.056
3455,-17.944
3456,30.056
3457,-57.944
3458,6.0561
3459,118.06
3460,-33.944
3461,-1.9439
3462,-17.944
3463,54.056
3464,-33.944
3465,-169.94
3466,-41.944
3467,70.056
3468,70.056
3469,-17.944
3470,-33.944
3471,-1.9439
3472,54.056
3473,86.056
3474,-57.944
3475,6.0561
3476,46.056
3477,14.056
3478,78.056
3479,-17.944
3480,-17.944
3481,94.056
3482,54.056
3483,-17.944
3484,-65.944
3485,6.0561
3486,86.056
3487,38.056
3488,-9.9439
3489,14.056
3490,22.056
3491,-33.944
3492,-25.944
3493,14.056
3494,-17.944
3495,-25.944
3496,-113.94
3497,-81.944
3498,38.056
3499,6.0561
3500,22.056
3501,54.056
3502,22.056
3503,94.056
3504,22.056
3505,-25.944
3506,46.056
3507,22.056
3508,46.056
3509,46.056
3510,-81.944
3511,6.0561
3512,54.056
3513,54.056
3514,38.056
3515,14.056
3516,86.056
3517,30.056
3518,30.056
3519,-33.944
3520,-57.944
3521,54.056
3522,-1.9439
3523,70.056
3524,-1.9439
3525,-25.944
3526,-17.944
3527,62.056
3528,118.06
3529,78.056
3530,70.056
3531,86.056
3532,38.056
3533,30.056
3534,86.056
3535,30.056
3536,-113.94
3537,-57.944
3538,70.056
3539,38.056
3540,-209.94
3541,-353.94
3542,-241.94
3543,-17.944
3544,158.06
3545,254.06
3546,166.06
3547,46.056
3548,-129.94
3549,-113.94
3550,22.056
3551,-73.944
3552,-49.944
3553,-17.944
3554,78.056
3555,46.056
3556,-17.944
3557,-1.9439
3558,-57.944
3559,78.056
3560,46.056
3561,-201.94
3562,-129.94
3563,-89.944
3564,-25.944
3565,30.056
3566,46.056
3567,78.056
3568,190.06
3569,222.06
3570,126.06
3571,54.056
3572,-9.9439
3573,6.0561
3574,62.056
3575,-145.94
3576,-233.94
3577,-153.94
3578,-97.944
3579,22.056
3580,-33.944
3581,-121.94
3582,-33.944
3583,70.056
3584,102.06
3585,30.056
3586,-1.9439
3587,62.056
3588,70.056
3589,30.056
3590,102.06
3591,174.06
3592,14.056
3593,-9.9439
3594,22.056
3595,-9.9439
3596,-33.944
3597,-193.94
3598,-81.944
3599,110.06
3600,62.056
3601,-17.944
3602,-41.944
3603,30.056
3604,70.056
3605,62.056
3606,-73.944
3607,-17.944
3608,-41.944
3609,-1.9439
3610,78.056
3611,-41.944
3612,-81.944
3613,14.056
3614,94.056
3615,94.056
3616,-17.944
3617,-57.944
3618,6.0561
3619,70.056
3620,-41.944
3621,-121.94
3622,-9.9439
3623,14.056
3624,38.056
3625,-1.9439
3626,-57.944
3627,-9.9439
3628,6.0561
3629,14.056
3630,14.056
3631,-153.94
3632,-129.94
3633,6.0561
3634,30.056
3635,-17.944
3636,-65.944
3637,-65.944
3638,62.056
3639,78.056
3640,6.0561
3641,-17.944
3642,-1.9439
3643,-1.9439
3644,22.056
3645,22.056
3646,-17.944
3647,-17.944
3648,-97.944
3649,-49.944
3650,54.056
3651,14.056
3652,-1.9439
3653,-41.944
3654,-33.944
3655,46.056
3656,-33.944
3657,-57.944
3658,-25.944
3659,-25.944
3660,-33.944
3661,-105.94
3662,-73.944
3663,6.0561
3664,22.056
3665,-41.944
3666,-65.944
3667,38.056
3668,54.056
3669,46.056
3670,30.056
3671,-17.944
3672,38.056
3673,22.056
3674,-49.944
3675,-33.944
3676,-17.944
3677,6.0561
3678,-49.944
3679,-89.944
3680,22.056
3681,-9.9439
3682,-65.944
3683,-89.944
3684,-9.9439
3685,6.0561
3686,14.056
3687,-17.944
3688,-9.9439
3689,54.056
3690,-33.944
3691,-33.944
3692,-1.9439
3693,-57.944
3694,-25.944
3695,-17.944
3696,6.0561
3697,22.056
3698,-33.944
3699,30.056
3700,70.056
3701,-33.944
3702,-57.944
3703,-1.9439
3704,38.056
